country_or_region,country_code,date,variable,generation_twh,share_of_generation_pct,emissions_mtco2,continent,ember_region,eu_flag,g20_flag,g7_flag,oecd_flag,region_demand_rank,oecd_demand_rank,eu_demand_rank,global_fuel_rank,latest_year,coal_deadline,clean_deadline
Austria,AUT,2023-04-01,Solar,0.41,7.79,0.02,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,28.0,2024,2030,2035
Austria,AUT,2023-04-01,Wind,0.74,14.07,0.01,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,29.0,2024,2030,2035
Austria,AUT,2023-04-01,Wind and solar,1.15,21.86,0.03,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2023-05-01,Bioenergy,0.07,1.11,0.02,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,24.0,2024,2030,2035
Austria,AUT,2023-05-01,Clean,5.94,94.58,0.17,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2023-05-01,Coal,0.0,0.0,0.0,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,186.0,2024,2030,2035
Austria,AUT,2023-05-01,Fossil,0.34,5.41,0.18,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2023-05-01,Gas,0.25,3.98,0.12,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,66.0,2024,2030,2035
Austria,AUT,2023-05-01,Hydro,4.7,74.84,0.11,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,16.0,2024,2030,2035
Austria,AUT,2023-05-01,Other Fossil,0.09,1.43,0.06,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,42.0,2024,2030,2035
Austria,AUT,2023-05-01,Other Renewables,0.0,0.0,0.0,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,157.0,2024,2030,2035
Austria,AUT,2023-05-01,Solar,0.55,8.76,0.03,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,28.0,2024,2030,2035
Austria,AUT,2023-05-01,Wind,0.62,9.87,0.01,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,29.0,2024,2030,2035
Austria,AUT,2023-05-01,Wind and solar,1.17,18.63,0.04,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2023-06-01,Bioenergy,0.07,1.34,0.02,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,24.0,2024,2030,2035
Austria,AUT,2023-06-01,Clean,5.09,97.7,0.15,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2023-06-01,Coal,0.0,0.0,0.0,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,186.0,2024,2030,2035
Austria,AUT,2023-06-01,Fossil,0.12,2.31,0.07,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2023-06-01,Gas,0.03,0.58,0.01,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,66.0,2024,2030,2035
Austria,AUT,2023-06-01,Hydro,4.02,77.16,0.1,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,16.0,2024,2030,2035
Austria,AUT,2023-06-01,Other Fossil,0.09,1.73,0.06,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,42.0,2024,2030,2035
Austria,AUT,2023-06-01,Other Renewables,0.0,0.0,0.0,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,157.0,2024,2030,2035
Austria,AUT,2023-06-01,Solar,0.66,12.67,0.03,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,28.0,2024,2030,2035
Austria,AUT,2023-06-01,Wind,0.34,6.53,0.0,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,29.0,2024,2030,2035
Austria,AUT,2023-06-01,Wind and solar,1.0,19.2,0.03,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2023-07-01,Bioenergy,0.07,1.4,0.02,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,24.0,2024,2030,2035
Austria,AUT,2023-07-01,Clean,4.8,95.81,0.15,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2023-07-01,Coal,0.0,0.0,0.0,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,186.0,2024,2030,2035
Austria,AUT,2023-07-01,Fossil,0.21,4.2,0.12,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2023-07-01,Gas,0.12,2.4,0.06,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,66.0,2024,2030,2035
Austria,AUT,2023-07-01,Hydro,3.57,71.26,0.09,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,16.0,2024,2030,2035
Austria,AUT,2023-07-01,Other Fossil,0.09,1.8,0.06,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,42.0,2024,2030,2035
Austria,AUT,2023-07-01,Other Renewables,0.0,0.0,0.0,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,157.0,2024,2030,2035
Austria,AUT,2023-07-01,Solar,0.67,13.37,0.03,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,28.0,2024,2030,2035
Austria,AUT,2023-07-01,Wind,0.49,9.78,0.01,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,29.0,2024,2030,2035
Austria,AUT,2023-07-01,Wind and solar,1.16,23.15,0.04,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2023-08-01,Bioenergy,0.07,1.27,0.02,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,24.0,2024,2030,2035
Austria,AUT,2023-08-01,Clean,5.39,97.83,0.16,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2023-08-01,Coal,0.0,0.0,0.0,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,186.0,2024,2030,2035
Austria,AUT,2023-08-01,Fossil,0.12,2.17,0.07,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2023-08-01,Gas,0.03,0.54,0.01,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,66.0,2024,2030,2035
Austria,AUT,2023-08-01,Hydro,4.21,76.41,0.1,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,16.0,2024,2030,2035
Austria,AUT,2023-08-01,Other Fossil,0.09,1.63,0.06,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,42.0,2024,2030,2035
Austria,AUT,2023-08-01,Other Renewables,0.0,0.0,0.0,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,157.0,2024,2030,2035
Austria,AUT,2023-08-01,Solar,0.59,10.71,0.03,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,28.0,2024,2030,2035
Austria,AUT,2023-08-01,Wind,0.52,9.44,0.01,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,29.0,2024,2030,2035
Austria,AUT,2023-08-01,Wind and solar,1.11,20.15,0.04,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2023-09-01,Bioenergy,0.11,2.25,0.03,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,24.0,2024,2030,2035
Austria,AUT,2023-09-01,Clean,4.52,92.43,0.15,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2023-09-01,Coal,0.0,0.0,0.0,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,186.0,2024,2030,2035
Austria,AUT,2023-09-01,Fossil,0.37,7.57,0.19,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2023-09-01,Gas,0.28,5.73,0.13,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,66.0,2024,2030,2035
Austria,AUT,2023-09-01,Hydro,3.27,66.87,0.08,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,16.0,2024,2030,2035
Austria,AUT,2023-09-01,Other Fossil,0.09,1.84,0.06,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,42.0,2024,2030,2035
Austria,AUT,2023-09-01,Other Renewables,0.0,0.0,0.0,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,157.0,2024,2030,2035
Austria,AUT,2023-09-01,Solar,0.64,13.09,0.03,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,28.0,2024,2030,2035
Austria,AUT,2023-09-01,Wind,0.5,10.22,0.01,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,29.0,2024,2030,2035
Austria,AUT,2023-09-01,Wind and solar,1.14,23.31,0.04,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2023-10-01,Bioenergy,0.13,2.97,0.03,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,24.0,2024,2030,2035
Austria,AUT,2023-10-01,Clean,3.83,87.63,0.12,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2023-10-01,Coal,0.0,0.0,0.0,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,186.0,2024,2030,2035
Austria,AUT,2023-10-01,Fossil,0.54,12.36,0.27,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2023-10-01,Gas,0.45,10.3,0.21,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,66.0,2024,2030,2035
Austria,AUT,2023-10-01,Hydro,2.53,57.89,0.06,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,16.0,2024,2030,2035
Austria,AUT,2023-10-01,Other Fossil,0.09,2.06,0.06,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,42.0,2024,2030,2035
Austria,AUT,2023-10-01,Other Renewables,0.0,0.0,0.0,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,157.0,2024,2030,2035
Austria,AUT,2023-10-01,Solar,0.44,10.07,0.02,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,28.0,2024,2030,2035
Austria,AUT,2023-10-01,Wind,0.73,16.7,0.01,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,29.0,2024,2030,2035
Austria,AUT,2023-10-01,Wind and solar,1.17,26.77,0.03,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2023-11-01,Bioenergy,0.12,2.09,0.03,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,24.0,2024,2030,2035
Austria,AUT,2023-11-01,Clean,4.88,85.16,0.14,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2023-11-01,Coal,0.0,0.0,0.0,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,186.0,2024,2030,2035
Austria,AUT,2023-11-01,Fossil,0.85,14.83,0.42,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2023-11-01,Gas,0.76,13.26,0.36,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,66.0,2024,2030,2035
Austria,AUT,2023-11-01,Hydro,3.56,62.13,0.09,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,16.0,2024,2030,2035
Austria,AUT,2023-11-01,Other Fossil,0.09,1.57,0.06,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,42.0,2024,2030,2035
Austria,AUT,2023-11-01,Other Renewables,0.0,0.0,0.0,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,157.0,2024,2030,2035
Austria,AUT,2023-11-01,Solar,0.27,4.71,0.01,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,28.0,2024,2030,2035
Austria,AUT,2023-11-01,Wind,0.93,16.23,0.01,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,29.0,2024,2030,2035
Austria,AUT,2023-11-01,Wind and solar,1.2,20.94,0.02,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2023-12-01,Bioenergy,0.11,1.81,0.03,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,24.0,2024,2030,2035
Austria,AUT,2023-12-01,Clean,5.03,82.74,0.14,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2023-12-01,Coal,0.0,0.0,0.0,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,186.0,2024,2030,2035
Austria,AUT,2023-12-01,Fossil,1.05,17.27,0.52,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2023-12-01,Gas,0.96,15.79,0.46,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,66.0,2024,2030,2035
Austria,AUT,2023-12-01,Hydro,3.88,63.82,0.09,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,16.0,2024,2030,2035
Austria,AUT,2023-12-01,Other Fossil,0.09,1.48,0.06,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,42.0,2024,2030,2035
Austria,AUT,2023-12-01,Other Renewables,0.0,0.0,0.0,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,157.0,2024,2030,2035
Austria,AUT,2023-12-01,Solar,0.22,3.62,0.01,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,28.0,2024,2030,2035
Austria,AUT,2023-12-01,Wind,0.82,13.49,0.01,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,29.0,2024,2030,2035
Austria,AUT,2023-12-01,Wind and solar,1.04,17.11,0.02,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2024-01-01,Bioenergy,0.12,1.8,0.03,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,24.0,2024,2030,2035
Austria,AUT,2024-01-01,Clean,5.45,81.59,0.15,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2024-01-01,Coal,0.0,0.0,0.0,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,186.0,2024,2030,2035
Austria,AUT,2024-01-01,Fossil,1.23,18.42,0.6,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2024-01-01,Gas,1.14,17.07,0.54,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,66.0,2024,2030,2035
Austria,AUT,2024-01-01,Hydro,3.86,57.78,0.09,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,16.0,2024,2030,2035
Austria,AUT,2024-01-01,Other Fossil,0.09,1.35,0.06,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,42.0,2024,2030,2035
Austria,AUT,2024-01-01,Other Renewables,0.0,0.0,0.0,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,157.0,2024,2030,2035
Austria,AUT,2024-01-01,Solar,0.32,4.79,0.02,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,28.0,2024,2030,2035
Austria,AUT,2024-01-01,Wind,1.15,17.22,0.01,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,29.0,2024,2030,2035
Austria,AUT,2024-01-01,Wind and solar,1.47,22.01,0.03,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2024-02-01,Bioenergy,0.13,2.4,0.03,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,24.0,2024,2030,2035
Austria,AUT,2024-02-01,Clean,4.72,87.23,0.14,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2024-02-01,Coal,0.0,0.0,0.0,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,186.0,2024,2030,2035
Austria,AUT,2024-02-01,Fossil,0.69,12.76,0.35,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2024-02-01,Gas,0.61,11.28,0.29,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,66.0,2024,2030,2035
Austria,AUT,2024-02-01,Hydro,3.23,59.7,0.08,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,16.0,2024,2030,2035
Austria,AUT,2024-02-01,Other Fossil,0.08,1.48,0.06,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,42.0,2024,2030,2035
Austria,AUT,2024-02-01,Other Renewables,0.0,0.0,0.0,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,157.0,2024,2030,2035
Austria,AUT,2024-02-01,Solar,0.36,6.65,0.02,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,28.0,2024,2030,2035
Austria,AUT,2024-02-01,Wind,1.0,18.48,0.01,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,29.0,2024,2030,2035
Austria,AUT,2024-02-01,Wind and solar,1.36,25.13,0.03,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2024-03-01,Bioenergy,0.17,3.01,0.04,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,24.0,2024,2030,2035
Austria,AUT,2024-03-01,Clean,5.06,89.71,0.16,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2024-03-01,Coal,0.0,0.0,0.0,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,186.0,2024,2030,2035
Austria,AUT,2024-03-01,Fossil,0.58,10.29,0.29,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2024-03-01,Gas,0.49,8.69,0.23,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,66.0,2024,2030,2035
Austria,AUT,2024-03-01,Hydro,3.22,57.09,0.08,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,16.0,2024,2030,2035
Austria,AUT,2024-03-01,Other Fossil,0.09,1.6,0.06,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,42.0,2024,2030,2035
Austria,AUT,2024-03-01,Other Renewables,0.0,0.0,0.0,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,157.0,2024,2030,2035
Austria,AUT,2024-03-01,Solar,0.59,10.46,0.03,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,28.0,2024,2030,2035
Austria,AUT,2024-03-01,Wind,1.08,19.15,0.01,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,29.0,2024,2030,2035
Austria,AUT,2024-03-01,Wind and solar,1.67,29.61,0.04,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2024-04-01,Bioenergy,0.19,3.2,0.04,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,24.0,2024,2030,2035
Austria,AUT,2024-04-01,Clean,5.65,95.12,0.18,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2024-04-01,Coal,0.0,0.0,0.0,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,186.0,2024,2030,2035
Austria,AUT,2024-04-01,Fossil,0.29,4.89,0.16,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2024-04-01,Gas,0.2,3.37,0.1,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,66.0,2024,2030,2035
Austria,AUT,2024-04-01,Hydro,3.75,63.13,0.09,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,16.0,2024,2030,2035
Austria,AUT,2024-04-01,Other Fossil,0.09,1.52,0.06,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,42.0,2024,2030,2035
Austria,AUT,2024-04-01,Other Renewables,0.0,0.0,0.0,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,157.0,2024,2030,2035
Austria,AUT,2024-04-01,Solar,0.78,13.13,0.04,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,28.0,2024,2030,2035
Austria,AUT,2024-04-01,Wind,0.93,15.66,0.01,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,29.0,2024,2030,2035
Austria,AUT,2024-04-01,Wind and solar,1.71,28.79,0.05,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2024-05-01,Bioenergy,0.19,3.05,0.04,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,24.0,2024,2030,2035
Austria,AUT,2024-05-01,Clean,6.13,98.39,0.2,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2024-05-01,Coal,0.0,0.0,0.0,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,186.0,2024,2030,2035
Austria,AUT,2024-05-01,Fossil,0.1,1.6,0.06,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2024-05-01,Gas,0.01,0.16,0.0,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,66.0,2024,2030,2035
Austria,AUT,2024-05-01,Hydro,4.5,72.23,0.11,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,16.0,2024,2030,2035
Austria,AUT,2024-05-01,Other Fossil,0.09,1.44,0.06,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,42.0,2024,2030,2035
Austria,AUT,2024-05-01,Other Renewables,0.0,0.0,0.0,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,157.0,2024,2030,2035
Austria,AUT,2024-05-01,Solar,0.87,13.96,0.04,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,28.0,2024,2030,2035
Austria,AUT,2024-05-01,Wind,0.57,9.15,0.01,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,29.0,2024,2030,2035
Austria,AUT,2024-05-01,Wind and solar,1.44,23.11,0.05,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2024-06-01,Bioenergy,0.13,2.05,0.03,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,24.0,2024,2030,2035
Austria,AUT,2024-06-01,Clean,6.22,97.96,0.19,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2024-06-01,Coal,0.0,0.0,0.0,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,186.0,2024,2030,2035
Austria,AUT,2024-06-01,Fossil,0.13,2.05,0.08,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2024-06-01,Gas,0.04,0.63,0.02,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,66.0,2024,2030,2035
Austria,AUT,2024-06-01,Hydro,4.75,74.8,0.11,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,16.0,2024,2030,2035
Austria,AUT,2024-06-01,Other Fossil,0.09,1.42,0.06,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,42.0,2024,2030,2035
Austria,AUT,2024-06-01,Other Renewables,0.0,0.0,0.0,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,157.0,2024,2030,2035
Austria,AUT,2024-06-01,Solar,0.89,14.02,0.04,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,28.0,2024,2030,2035
Austria,AUT,2024-06-01,Wind,0.45,7.09,0.01,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,29.0,2024,2030,2035
Austria,AUT,2024-06-01,Wind and solar,1.34,21.11,0.05,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2024-07-01,Bioenergy,0.12,1.85,0.03,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,24.0,2024,2030,2035
Austria,AUT,2024-07-01,Clean,6.38,98.31,0.2,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2024-07-01,Coal,0.0,0.0,0.0,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,186.0,2024,2030,2035
Austria,AUT,2024-07-01,Fossil,0.11,1.7,0.07,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2024-07-01,Gas,0.02,0.31,0.01,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,66.0,2024,2030,2035
Austria,AUT,2024-07-01,Hydro,4.74,73.04,0.11,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,16.0,2024,2030,2035
Austria,AUT,2024-07-01,Other Fossil,0.09,1.39,0.06,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,42.0,2024,2030,2035
Austria,AUT,2024-07-01,Other Renewables,0.0,0.0,0.0,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,157.0,2024,2030,2035
Austria,AUT,2024-07-01,Solar,1.0,15.41,0.05,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,28.0,2024,2030,2035
Austria,AUT,2024-07-01,Wind,0.52,8.01,0.01,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,29.0,2024,2030,2035
Austria,AUT,2024-07-01,Wind and solar,1.52,23.42,0.06,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2024-08-01,Bioenergy,0.11,2.08,0.03,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,24.0,2024,2030,2035
Austria,AUT,2024-08-01,Clean,5.11,96.77,0.18,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
Austria,AUT,2024-08-01,Coal,0.0,0.0,0.0,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,186.0,2024,2030,2035
Austria,AUT,2024-08-01,Fossil,0.17,3.22,0.1,Europe,Europe,1.0,0.0,0.0,1.0,15.0,21.0,10.0,,2024,2030,2035
